학년,학기,이수구분,과목명,선수과목,비고,키워드,URL
4,1,전공선택,건축구조역학,,,"힘의 평형과 모멘트, 부재별 응력 해석, 정정 구조물 역학",https://www.sejong.ac.kr/kor/college/architecture.do
4,2,전공필수,건설경영,,,"건설 기업 운영 관리, 생산성 향상 전략, 경영 정보 시스템",https://www.sejong.ac.kr/kor/college/architecture.do
4,2,전공필수,스튜디오6,,,"고도화된 건축 설계 실무, 기술적 해결 및 통합, 상세 설계 실습",https://www.sejong.ac.kr/kor/college/architecture.do
4,2,전공필수,한국건축사,,,"전통 목조 건축 구조, 사찰 및 궁궐 건축, 한국 근대 건축 변천",https://www.sejong.ac.kr/kor/college/architecture.do
4,2,전공선택,인테리어,,,"실내 공간 마감 계획, 가구 및 조명 계획, 색채 및 재료 코디네이션",https://www.sejong.ac.kr/kor/college/architecture.do
5,1,전공필수,건축실무,,,"사무소 운영 및 관리, 계약 및 감리 실무, 전문 직업 윤리",https://www.sejong.ac.kr/kor/college/architecture.do
5,1,전공필수,공간과사회,,,"사회적 상호작용과 공간, 인문학적 공간 분석, 행태와 환경 연구",https://www.sejong.ac.kr/kor/college/architecture.do
5,1,전공필수,스튜디오7,,,"졸업 설계 기획 및 제안, 주제 발굴 및 대지 선정, 논리적 설계 전개",https://www.sejong.ac.kr/kor/college/architecture.do
5,1,전공선택,졸업연구및진로1,,,"연구 제안서 작성 실습, 선행 문헌 조사, 진로 로드맵 설정",https://www.sejong.ac.kr/kor/college/architecture.do
5,2,전공필수,졸업작품,,,"최종 설계안 완성, 고도화된 표현 및 판넬 제작, 졸업 전시 준비",https://www.sejong.ac.kr/kor/college/architecture.do
5,2,전공필수,스튜디오8,,,"졸업 설계 최종 구현, 시스템 통합 및 검증, 성과물 고도화 실습",https://www.sejong.ac.kr/kor/college/architecture.do
5,2,전공선택,개별연구,,,"특정 주제 심화 탐구, 개별 지도 및 실험, 연구 보고서 작성",https://www.sejong.ac.kr/kor/college/architecture.do
5,2,전공선택,주거론,,,"주택 정책 및 시장 분석, 다양한 주거 형태 연구, 미래 주거 전망",https://www.sejong.ac.kr/kor/college/architecture.do
5,2,전공선택,졸업연구및진로2,,,"연구 결과 정리 및 보고, 최종 성과물 완성, 취업 및 진학 상담",https://www.sejong.ac.kr/kor/college/architecture.do
5,2,전공선택,인공지능과건축환경,,,"AI 기반 설계 생성 기술, 알고리즘 디자인 응용, 데이터 기반 조형 연구",https://www.sejong.ac.kr/kor/college/architecture.do
