학년,학기,이수구분,과목명,선수과목,비고,키워드,URL
3,2,전공선택,오픈소스보안SW설계,,,"보안 라이브러리 활용, 오픈소스 보안 모델, 안전한 SW 설계",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
3,2,전공선택,AI기반시스템프로그래밍,,,"자동화 도구 개발, 지능형 시스템 최적화, AI 에이전트 구현",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
3,2,전공선택,사이버관제및대응,,,"SIEM, SOAR 활용, 침해사고 실시간 분석, 위협 모니터링",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
3,2,전공선택,정보보호심화연구,,,"최신 보안 트렌드 연구, 논문 분석, 학술적 심화 탐구",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
3,2,전공선택,사이버공방종합훈련,,1학점,"CTF 및 레드팀 실무, 공격, 방어 시나리오, 실전 공방 훈련",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공필수,Capstone디자인(산학협력프로젝트),,,,https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공선택,졸업연구및진로1,,,,https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공선택,네트워크해킹과보안,고급컴퓨터네트워크(권장),,"프로토콜 취약점, 패킷 상세 분석, 방화벽 및 IDS, IPS 운영",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공선택,AI기반악성코드분석,,,"특징 추출 자동화, 기계학습 기반 탐지, 악성코드 정적, 동적 분석",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공선택,디지털포렌식,,,"증거 수집 및 보존, 메모리, 파일시스템 분석, 안티 포렌식 대응",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공선택,인턴십,,,"기업 현장 실습, 보안 직무 역량 강화, 실무 경험 습득",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,1,전공선택,사이버전개론,,,"국가 안보 전략, 하이브리드전, 사이버 전략 및 방어 체계",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,2,전공선택,졸업연구및진로2,졸업연구및진로1(필수),,,https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,2,전공선택,모바일시스템보안,,,"모바일 OS 취약점 진단, 앱 보안 분석, 무선 환경 보안",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,2,전공선택,정보보호특강,,,"분야별 최신 기술 특강, 전문가 네트워킹, 기술 동향 파악",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
4,2,전공선택,보안정책과법규,,,"개인정보보호법, ISMS-P 인증, 보안 컴플라이언스 및 거버넌스",https://www.sejong.ac.kr/kor/college/computer-and-information-security.do
