학년,학기,이수구분,과목명,선수과목,비고,키워드,URL
3,1,전공선택,디지털통신시스템,,,"변복조 시스템, 비트 오류율 분석, 전송 효율",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,1,전공선택,정보이론,,,"엔트로피, 채널 용량, 데이터 압축 및 부호화",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공필수,창의설계2,,,"아이디어 구체화, 시스템 통합 설계, 캡스톤 결과물 도출",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,자율형사물인터넷,,,"지능형 IoT, 엣지 AI, 상황 인지 네트워크",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,강화학습시스템설계,,,"보상 최적화, 정책 경사법, 에이전트 제어 설계",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,자율트윈,,,"자율 주행 시뮬레이션, 가상 개체 동기화, 트윈 제어 알고리즘",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,사물연동디지털트윈,,,"IoT 데이터 매핑, 실시간 모니터링, 가상-물리 시스템 통합",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,지능제어시스템,,,"퍼지 제어, 신경망 제어, 적응 제어 알고리즘",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,지능형영상처리,,,"딥러닝 기반 객체 인식, 영상 복원, 패턴 분석 고도화",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,이동통신시스템,,,"5G, 6G 네트워크 구조, 핸드오버 기술, 다중 접속 방식",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
3,2,전공선택,통신시스템설계,,,"모듈별 통신망 설계, 성능 시뮬레이션, 하드웨어 인터페이스",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공필수,Capstone디자인(산학협력프로젝트),,,"기업 연계 과제 수행, 실무 문제 해결, 종합 설계 완성",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,졸업연구및진로1,,,"연구 주제 선정, 문헌 분석, 진로 로드맵 기획",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,자율지능시스템설계,,,"지능형 하드웨어 설계, 알고리즘 최적화, 자율 시스템 통합",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,디지털트윈AIoT,,,"AI와 IoT 기술 융합, 트윈 데이터 분석, 지능형 서비스 구현",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,지능형로보틱스,,,"로봇 인지 및 판단 알고리즘, 자율 이동 로봇, HRI 기술",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,지능형통신및네트워크,,,"지능형 라우팅, SDN, NFV 기술, 네트워크 최적화 AI",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,통신표준개론,,,"3GPP 표준화 기구, 기술 규격 분석, 글로벌 표준 기초",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,1,전공선택,현장실습12,,,"산업 현장 실무 경험, 직무 역량 강화, 현장 기술 습득",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,2,전공필수,Capstone디자인(산학협력프로젝트),,,"최종 시제품 제작, 프로젝트 성과 발표, 실무 역량 검증",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,2,전공선택,졸업연구및진로2,,,"졸업 논문 최종 완성, 연구 결과 정리, 취업 및 진학 준비",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,2,전공선택,통신표준심화,,,"차세대 통신 규격 심화, 세부 표준화 실무, 기술 특허 연계",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
4,2,전공선택,현장실습12,,,"전공 실무 심화 실습, 산업계 네트워킹, 최종 직무 평가",https://www.sejong.ac.kr/kor/college/intelligence-and-information-convergence.do
